attendance_id,member_id,class_id,attended,member_name,age,gender,membership_type,is_active,class_name,difficulty,trainer_id,schedule_time,trainer_name,specialty,experience_years,payment_id,amount,method
371,90,10,1,April Mitchell,27,Male,Monthly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,181,2100,Transfer
372,168,13,1,Donna Martinez,44,Female,Yearly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,342,7500,Cash
372,168,13,1,Donna Martinez,44,Female,Yearly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,343,800,Wallet
372,168,13,1,Donna Martinez,44,Female,Yearly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,344,800,Card
373,34,20,1,Andrea Young,28,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,65,800,Transfer
373,34,20,1,Andrea Young,28,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,66,7500,Cash
373,34,20,1,Andrea Young,28,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,67,2100,Wallet
374,182,3,1,Joshua Pennington,54,Female,Quarterly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,369,2100,Transfer
374,182,3,1,Joshua Pennington,54,Female,Quarterly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,370,800,Cash
375,80,18,1,Wesley White,31,Female,Monthly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,162,800,Card
376,97,11,1,Cheyenne Horton,22,Female,Quarterly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,195,2100,Transfer
377,33,17,1,Mark Perez,37,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,62,800,Cash
377,33,17,1,Mark Perez,37,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,63,800,Cash
377,33,17,1,Mark Perez,37,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,64,7500,Wallet
378,24,14,1,April Nguyen,41,Male,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,48,2100,Wallet
378,24,14,1,April Nguyen,41,Male,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,49,800,Card
379,131,12,1,Hannah Patterson,31,Male,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,268,800,Wallet
379,131,12,1,Hannah Patterson,31,Male,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,269,2100,Card
380,5,12,1,Mark Diaz,31,Female,Monthly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,9,7500,Card
380,5,12,1,Mark Diaz,31,Female,Monthly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,10,800,Card
381,80,6,1,Wesley White,31,Female,Monthly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,162,800,Card
382,55,11,1,Paul Jones,29,Female,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,105,2100,Wallet
382,55,11,1,Paul Jones,29,Female,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,106,7500,Wallet
383,197,16,1,Andrew Shaw MD,52,Male,Yearly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,400,7500,Card
384,50,8,1,Cody Larson,45,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,95,2100,Card
385,36,5,1,Richard Aguirre,37,Male,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,71,7500,Cash
386,20,10,1,Jesse Mckay,54,Female,Monthly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,41,7500,Card
386,20,10,1,Jesse Mckay,54,Female,Monthly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,42,7500,Cash
387,26,17,1,Shawn Arroyo,28,Female,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,51,7500,Card
388,198,18,1,Jessica Fox,35,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,401,7500,Card
388,198,18,1,Jessica Fox,35,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,402,7500,Cash
388,198,18,1,Jessica Fox,35,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,403,7500,Transfer
389,190,17,1,Jennifer Villa,24,Male,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,386,7500,Card
389,190,17,1,Jennifer Villa,24,Male,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,387,2100,Cash
389,190,17,1,Jennifer Villa,24,Male,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,388,800,Wallet
390,10,11,1,Ethan Adams,54,Male,Yearly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,23,7500,Card
391,197,20,1,Andrew Shaw MD,52,Male,Yearly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,400,7500,Card
392,34,20,1,Andrea Young,28,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,65,800,Transfer
392,34,20,1,Andrea Young,28,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,66,7500,Cash
392,34,20,1,Andrea Young,28,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,67,2100,Wallet
393,97,5,1,Cheyenne Horton,22,Female,Quarterly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,195,2100,Transfer
394,42,6,1,Amber Kidd,25,Male,Monthly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,81,800,Card
394,42,6,1,Amber Kidd,25,Male,Monthly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,82,800,Cash
395,178,20,1,Jordan Edwards,36,Male,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,362,7500,Card
395,178,20,1,Jordan Edwards,36,Male,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,363,7500,Transfer
396,43,15,1,Tammy Allison,39,Male,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,83,2100,Transfer
396,43,15,1,Tammy Allison,39,Male,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,84,800,Card
397,12,14,1,Thomas Ellis,32,Male,Quarterly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,26,2100,Transfer
397,12,14,1,Thomas Ellis,32,Male,Quarterly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,27,800,Wallet
398,94,8,1,Robert Potter,32,Male,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,188,7500,Card
398,94,8,1,Robert Potter,32,Male,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,189,800,Transfer
399,114,20,1,Daniel Graham,23,Female,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,230,800,Cash
399,114,20,1,Daniel Graham,23,Female,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,231,2100,Cash
399,114,20,1,Daniel Graham,23,Female,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,232,2100,Transfer
400,73,15,1,Evelyn Galvan,22,Male,Yearly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,147,7500,Card
400,73,15,1,Evelyn Galvan,22,Male,Yearly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,148,7500,Transfer
401,60,18,1,Teresa Taylor,42,Male,Quarterly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,115,7500,Wallet
401,60,18,1,Teresa Taylor,42,Male,Quarterly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,116,7500,Wallet
401,60,18,1,Teresa Taylor,42,Male,Quarterly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,117,7500,Transfer
402,62,10,1,Christina Walters,27,Male,Quarterly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,121,800,Transfer
402,62,10,1,Christina Walters,27,Male,Quarterly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,122,7500,Wallet
402,62,10,1,Christina Walters,27,Male,Quarterly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,123,7500,Cash
403,121,7,1,Joshua Cooke,32,Male,Yearly,1,Pilates Core,Beginner,5,43:52.0,Cristian Santos,Zumba,3,246,800,Cash
403,121,7,1,Joshua Cooke,32,Male,Yearly,1,Pilates Core,Beginner,5,43:52.0,Cristian Santos,Zumba,3,247,800,Transfer
404,95,19,1,Curtis Johnson,37,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,190,7500,Wallet
404,95,19,1,Curtis Johnson,37,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,191,800,Transfer
405,113,15,1,Paul Payne,50,Female,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,227,800,Cash
405,113,15,1,Paul Payne,50,Female,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,228,2100,Wallet
405,113,15,1,Paul Payne,50,Female,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,229,7500,Cash
406,197,10,1,Andrew Shaw MD,52,Male,Yearly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,400,7500,Card
407,200,13,1,Wayne Morgan,46,Male,Quarterly,1,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,407,7500,Wallet
408,129,17,1,Lori Garcia,38,Male,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,262,7500,Transfer
408,129,17,1,Lori Garcia,38,Male,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,263,7500,Transfer
408,129,17,1,Lori Garcia,38,Male,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,264,800,Wallet
409,108,6,1,Michael Mccarthy,53,Male,Monthly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,217,7500,Card
410,52,20,1,Lisa Barnes,21,Female,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,98,2100,Cash
411,36,9,1,Richard Aguirre,37,Male,Monthly,0,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,71,7500,Cash
412,14,16,1,Jennifer Robinson,40,Male,Yearly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,31,7500,Transfer
413,96,18,1,Samuel Jones,30,Female,Quarterly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,192,800,Card
413,96,18,1,Samuel Jones,30,Female,Quarterly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,193,800,Transfer
413,96,18,1,Samuel Jones,30,Female,Quarterly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,194,2100,Card
414,27,17,1,Mr. Philip Cannon,42,Female,Yearly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,52,800,Card
414,27,17,1,Mr. Philip Cannon,42,Female,Yearly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,53,2100,Card
415,32,10,1,Kevin Hall,50,Male,Yearly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,61,7500,Wallet
416,22,6,1,Elizabeth Fowler,26,Male,Yearly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,44,7500,Transfer
416,22,6,1,Elizabeth Fowler,26,Male,Yearly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,45,7500,Transfer
416,22,6,1,Elizabeth Fowler,26,Male,Yearly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,46,2100,Cash
417,70,15,1,Richard Henson,38,Male,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,139,2100,Wallet
417,70,15,1,Richard Henson,38,Male,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,140,800,Transfer
417,70,15,1,Richard Henson,38,Male,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,141,7500,Wallet
418,132,5,1,Gloria Atkinson,39,Female,Quarterly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,270,2100,Card
418,132,5,1,Gloria Atkinson,39,Female,Quarterly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,271,800,Wallet
418,132,5,1,Gloria Atkinson,39,Female,Quarterly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,272,7500,Card
419,112,3,1,Paul Castaneda,47,Female,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,224,2100,Cash
419,112,3,1,Paul Castaneda,47,Female,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,225,2100,Wallet
419,112,3,1,Paul Castaneda,47,Female,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,226,800,Card
420,57,15,1,Sherry Wood,21,Male,Monthly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,108,800,Cash
420,57,15,1,Sherry Wood,21,Male,Monthly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,109,800,Card
420,57,15,1,Sherry Wood,21,Male,Monthly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,110,7500,Wallet
421,90,1,1,April Mitchell,27,Male,Monthly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,179,7500,Cash
421,90,1,1,April Mitchell,27,Male,Monthly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,180,2100,Wallet
421,90,1,1,April Mitchell,27,Male,Monthly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,181,2100,Transfer
422,107,2,1,Francisco Fernandez,38,Female,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,214,7500,Card
422,107,2,1,Francisco Fernandez,38,Female,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,215,800,Wallet
422,107,2,1,Francisco Fernandez,38,Female,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,216,7500,Transfer
423,102,17,1,Linda Dodson DVM,42,Male,Quarterly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,203,800,Wallet
423,102,17,1,Linda Dodson DVM,42,Male,Quarterly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,204,2100,Card
423,102,17,1,Linda Dodson DVM,42,Male,Quarterly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,205,800,Card
424,96,8,1,Samuel Jones,30,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,192,800,Card
424,96,8,1,Samuel Jones,30,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,193,800,Transfer
424,96,8,1,Samuel Jones,30,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,194,2100,Card
425,99,3,1,Ashley Coleman,34,Male,Yearly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,197,2100,Cash
425,99,3,1,Ashley Coleman,34,Male,Yearly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,198,2100,Wallet
426,96,8,1,Samuel Jones,30,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,192,800,Card
426,96,8,1,Samuel Jones,30,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,193,800,Transfer
426,96,8,1,Samuel Jones,30,Female,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,194,2100,Card
427,8,11,1,William Bowman,52,Male,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,17,2100,Wallet
427,8,11,1,William Bowman,52,Male,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,18,2100,Transfer
427,8,11,1,William Bowman,52,Male,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,19,800,Card
428,26,11,1,Shawn Arroyo,28,Female,Yearly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,51,7500,Card
429,38,5,1,Megan Joyce,22,Male,Monthly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,73,2100,Card
429,38,5,1,Megan Joyce,22,Male,Monthly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,74,2100,Card
430,10,10,1,Ethan Adams,54,Male,Yearly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,23,7500,Card
431,121,5,1,Joshua Cooke,32,Male,Yearly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,246,800,Cash
431,121,5,1,Joshua Cooke,32,Male,Yearly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,247,800,Transfer
432,195,16,1,Patrick Thornton,36,Female,Monthly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,396,7500,Transfer
432,195,16,1,Patrick Thornton,36,Female,Monthly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,397,7500,Card
433,115,20,1,Michael Powell,23,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,233,800,Transfer
434,2,3,1,Sandra Montgomery,52,Female,Monthly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,2,2100,Transfer
434,2,3,1,Sandra Montgomery,52,Female,Monthly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,3,800,Transfer
435,5,9,1,Mark Diaz,31,Female,Monthly,0,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,9,7500,Card
435,5,9,1,Mark Diaz,31,Female,Monthly,0,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,10,800,Card
436,56,5,1,Dr. Angel Lewis MD,22,Female,Yearly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,107,800,Transfer
437,141,20,1,Travis Miller,26,Female,Monthly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,290,2100,Wallet
437,141,20,1,Travis Miller,26,Female,Monthly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,291,2100,Transfer
437,141,20,1,Travis Miller,26,Female,Monthly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,292,7500,Wallet
438,136,14,1,Nicholas Adams,52,Male,Quarterly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,280,2100,Transfer
439,29,10,1,Daniel Ryan,25,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,56,7500,Wallet
440,61,10,1,Juan Nelson,47,Female,Quarterly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,118,7500,Wallet
440,61,10,1,Juan Nelson,47,Female,Quarterly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,119,2100,Cash
440,61,10,1,Juan Nelson,47,Female,Quarterly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,120,2100,Wallet
441,32,2,1,Kevin Hall,50,Male,Yearly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,61,7500,Wallet
442,62,14,1,Christina Walters,27,Male,Quarterly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,121,800,Transfer
442,62,14,1,Christina Walters,27,Male,Quarterly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,122,7500,Wallet
442,62,14,1,Christina Walters,27,Male,Quarterly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,123,7500,Cash
443,164,20,1,Michael Bradshaw,49,Female,Monthly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,332,7500,Transfer
443,164,20,1,Michael Bradshaw,49,Female,Monthly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,333,800,Cash
444,118,3,1,Joel Williams,47,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,237,2100,Cash
444,118,3,1,Joel Williams,47,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,238,800,Transfer
444,118,3,1,Joel Williams,47,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,239,7500,Card
445,29,16,1,Daniel Ryan,25,Female,Yearly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,56,7500,Wallet
446,153,18,1,Julie Alexander,43,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,315,800,Transfer
447,5,17,1,Mark Diaz,31,Female,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,9,7500,Card
447,5,17,1,Mark Diaz,31,Female,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,10,800,Card
448,148,8,1,John Hardy,19,Male,Monthly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,305,2100,Transfer
448,148,8,1,John Hardy,19,Male,Monthly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,306,2100,Card
449,184,5,1,Christopher Pierce,34,Female,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,372,7500,Wallet
449,184,5,1,Christopher Pierce,34,Female,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,373,2100,Cash
449,184,5,1,Christopher Pierce,34,Female,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,374,2100,Transfer
450,75,14,1,Shane Garrison,41,Female,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,151,800,Transfer
450,75,14,1,Shane Garrison,41,Female,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,152,2100,Wallet
451,1,20,1,Kimberly Dudley,32,Male,Yearly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,1,2100,Wallet
452,91,8,1,Mary Marshall,44,Male,Monthly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,182,7500,Transfer
453,147,14,1,Joshua Gill,20,Male,Monthly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,303,7500,Card
453,147,14,1,Joshua Gill,20,Male,Monthly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,304,2100,Wallet
454,48,3,1,Nicole Brown,54,Female,Monthly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,92,800,Wallet
455,135,12,1,Robert Medina,40,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,277,800,Transfer
455,135,12,1,Robert Medina,40,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,278,2100,Cash
455,135,12,1,Robert Medina,40,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,279,7500,Card
456,18,17,1,Alexandra Le,21,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,39,800,Transfer
457,140,17,1,Spencer Haynes,43,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,287,2100,Card
457,140,17,1,Spencer Haynes,43,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,288,7500,Card
457,140,17,1,Spencer Haynes,43,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,289,2100,Card
458,130,18,1,Lindsay Martinez,32,Female,Yearly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,265,7500,Transfer
458,130,18,1,Lindsay Martinez,32,Female,Yearly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,266,7500,Wallet
458,130,18,1,Lindsay Martinez,32,Female,Yearly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,267,7500,Transfer
459,6,13,1,Derek Zuniga,42,Male,Quarterly,1,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,11,7500,Transfer
459,6,13,1,Derek Zuniga,42,Male,Quarterly,1,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,12,800,Card
459,6,13,1,Derek Zuniga,42,Male,Quarterly,1,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,13,800,Card
460,121,2,1,Joshua Cooke,32,Male,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,246,800,Cash
460,121,2,1,Joshua Cooke,32,Male,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,247,800,Transfer
461,163,13,1,David Mann,47,Female,Quarterly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,331,2100,Transfer
462,96,9,1,Samuel Jones,30,Female,Quarterly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,192,800,Card
462,96,9,1,Samuel Jones,30,Female,Quarterly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,193,800,Transfer
462,96,9,1,Samuel Jones,30,Female,Quarterly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,194,2100,Card
463,192,1,1,Mrs. Brittany Ryan MD,29,Male,Monthly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,390,2100,Wallet
463,192,1,1,Mrs. Brittany Ryan MD,29,Male,Monthly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,391,2100,Wallet
463,192,1,1,Mrs. Brittany Ryan MD,29,Male,Monthly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,392,2100,Card
